street,link,name,area,price,rooms
"ok. ul. Włodarzewskiej, Ochota, Warszawa, Mazowieckie, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-warszawa-ochota-96m2-nr-7426-608643064,,96.0,3700.0,3.0
"Aleje Jerozolimskie, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-al-jerozolimskie-4-pok-114-m-608648985,,114.0,4500.0,4.0
Ochota,http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/poszukuje-kawalerki-608647278,,,800.0,
"Sanocka, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/kawalerka-blisko-wum-608670714,,28.0,1100.0,1.0
"Drawsko, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/studio-przy-parku-szczesliwickim-608671832,,30.0,2000.0,1.0
"Stefana Baleya, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/cosy-apartment-close-to-the-airport-606661415,,50.0,2500.0,3.0
Ochota,http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-2-pokojowe-blisko-parku-szczesliwickiego-608674084,,42.0,1790.0,2.0
"Wiślicka, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/przytulne-mieszkanie-typu-studio-warszawa-ochota-608673084,,28.0,1500.0,1.0
"Jasielska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-warszawa-ochota-52m2-nr-7505-608712815,,52.0,2300.0,2.0
"Włodarzewska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/wynajme-ladne-przestronne-3-pok-mieszk-z-garazem--ochota-65-m2-608716691,,65.0,2800.0,3.0
"Wacława Sierpińskiego, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/do-wynajecia-kawalerka-na-ochocie-608712559,,32.0,1650.0,1.0
"Racławicka, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-raclawicka-2-pok-42-m-608718665,,42.0,1600.0,2.0
"Juliana Ursyna Niemcewicza, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-niemcewicza-3-pok-47-m-608752679,,47.0,1700.0,3.0
"Daleka, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-daleka-2-pok-38-m-608714842,,38.0,1800.0,2.0
"Złotego Smoka, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-zlotego-smoka-2-pok-65-m-608753375,,65.0,2300.0,2.0
"Banacha, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/do-wynajecia-bezposrednio-2-pokojowe-na-ochocie-608753379,,39.0,1800.0,2.0
"Filtrowa 79, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/duze-mieszkanie-na-ochocie-2-pokoje-69m-blisko-pl-narutowicza-606769504,,69.0,2500.0,2.0
"Solińska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-solinska-2-pok-50-m-608753652,,50.0,2000.0,2.0
"Grójecka 19/25, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/wyremontowane-mieszkanie-dwupokojowe-607488906,,30.0,1700.0,2.0
Ochota,http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/kawalerka-na-ochocie-tylko-bezposrednio-608749426,,20.0,1400.0,1.0
"Dickensa, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-dickensa-3-pok-68-m-608764325,,68.0,3300.0,3.0
"aleja Bohaterów Września, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-bohaterow-wrzesnia-3-pok-100-m-608765129,,100.0,3600.0,3.0
"Drawska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-drawska-3-pok-70-m-608765699,,70.0,3700.0,3.0
"Ochota, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/1187-ochota-wlodarzewska-apt-60-mkw-2-pok-pereleczka-590306307,,60.0,4000.0,2.0
"Filtrowa, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-filtrowa-3-pok-80-m-608764671,,80.0,4500.0,3.0
"Żelazno, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-przy-dw-centralnym-swietna-lokalizacja-608807322,,42.0,1950.0,1.0
"Pruszkowska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/kawalerka-20-m2-do-wynajecia-na-ochocie-608865416,,20.0,1000.0,1.0
"aleja Bohaterów Września 3, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/praktyczne-mieszkanie-przy-blue-city-i-parku-szczesliwickim-609062686?featuredAd=true,,56.0,2200.0,2.0
"Barska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-warszawa-ochota-80m2-nr-6486-608816772,,80.0,2900.0,2.0
"Maurycego Mochnackiego, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/urokliwe-ciche-mieszkanie-wsrod-zieleni-w-przedwojennej-kamieni-608874251,,45.0,2050.0,2.0
"Pl.Narutowicza, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/pokoj-z-kuchnia-wysoki-standard-34-m2-stara-ochota-608657159?featuredAd=true,,34.0,1700.0,2.0
Ochota,http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/poszukiwane-mieszkanie-dwupokojowe-608916509,,,1200.0,2.0
"Maurycego Mochnackiego, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-warszawa-ochota-240m2-nr-189-608868420,,240.0,7800.0,5.0
"Grójecka, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/2-pok-b-ladne-czyste-grojecka-1600zl-608918519,,29.0,1600.0,2.0
"Włodarzewska 51, 02-384 Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/wlodarzewska-2-pokoje-55-mkw-608922588,,55.0,1850.0,2.0
"Stefana Baleya, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/wynajme-mieszkanie-przy-uniwersytecie-medycznym-608923029,,38.0,1200.0,2.0
"Zygmunta Glogera, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/warszawa-stara-ochota-mieszkanie-4-pokoje-97m2-608944422,,97.0,3000.0,4.0
"Jasielska 38, 02-128 Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/wlasciciel-wynajmie-bezposrednio-kawalerke-od-1-10-na-min-1-rok-608945184,,19.0,1500.0,1.0
"Wojciecha Oczki, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-2-pokoje-parking-warszawa-ochota-ul-oczki-608944800,,53.0,2500.0,2.0
Ochota,http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/kawalerka-na-ochocie-rakowiec-608940747,,20.0,1250.0,1.0
"Dickensa, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/przytulne-2-pokojowe-na-ochocie-cozy-2-room-apartment-at-ochota-608938084,,36.0,1900.0,2.0
"Urbanistów 10, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/bezposrednio-wynajme-mieszkanie-warszawa-ochota-608923295,,23.0,1000.0,1.0
"Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/wynajme-mieszkanie-607193798,,62.0,2400.0,2.0
"Walentego Majewskiego Skorochód, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ladne-dwupokojowe-mieszkanie-na-ochocie-608249266?featuredAd=true,,48.0,2100.0,2.0
"Żwirki i Wigury 45A, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-na-rakowcu-kolo-parku-po-remoncie-bezposrednio-609179781?featuredAd=true,,48.0,2200.0,3.0
"Zadumana 1A, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-2-pokojowe-ochota-szczesliwice-bezposrednio-607148826?featuredAd=true,,55.0,2200.0,2.0
"Szczęśliwicka, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/wynajme-mieszkanie-ul-szczesliwicka-609052622?featuredAd=true,,60.0,2000.0,2.0
"Drawska, Szczęśliwice, Ochota, Warszawa, mazowieckie, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-warszawa-ochota-105m2-nr-1549-608961451,,105.0,4300.0,4.0
"Włodarzewska 43G, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/apartament-na-ochocie-przy-parku-szczesliwickim-607599140?featuredAd=true,,62.0,3300.0,3.0
"Włodarzewska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-wlodarzewska-4-pok-104-m-608953672,,104.0,3000.0,4.0
"Juliana Ursyna Niemcewicza, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-warszawa-ochota-82-7m2-nr-3416-608962736,,83.0,3500.0,2.0
"Juliana Ursyna Niemcewicza, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-niemcewicza-3-pok-47-m-608963400,,47.0,1700.0,3.0
Ochota,http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/szukam-mieszkania-do-wynajecia-608963596,,,2000.0,3.0
Ochota,http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/48-m2-wlodarzewska-od-zaraz-608977835,,48.0,1950.0,2.0
"Mariana Langiewicza, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/dom-warszawa-ochota-139m2-nr-18093-608980743,,139.0,6000.0,5.0
"Władysława Orkana, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/wynajme-apartament-108-m-ul-orkana-mokotow-608980565,,108.0,6500.0,4.0
"Grójecka, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-ul-grojecka-608981229,,23.0,1400.0,1.0
"Ochota, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-na-wynajem-kawalerka-ochota-szczesliwice-ul-bobr-607591471,,37.0,1500.0,1.0
"Złotego Smoka, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-warszawa-ochota-84m2-nr-54201-608991071,,84.0,5000.0,2.0
"Drawska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-os-shiraz-4-pok-garaz-komorka-od-zaraz-basen-silownia-608991434,,105.0,4500.0,4.0
"Grójecka, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-warszawa-ochota-60m2-nr-54326-608991194,,60.0,3000.0,2.0
"Bitwy Warszawskiej 1920, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/nowe-ladnie-wykonczone-mieszkanie-na-ochocie-blisko-blue-city-608981292,,65.0,3000.0,2.0
"Ochota, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/bez-prowizji-mieszkanie-2-pokojowe-w-poblizu-pl-zawiszy-608993013,,65.0,3500.0,2.0
"aleja Bohaterów Września, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-warszawa-ochota-73m2-nr-57002-608993950,,73.0,3500.0,3.0
"Grójecka 81/87, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/bezposrednio-grojecka-doskonaly-punkt-z-widokiem-i-klimatyzacja-608976984,,29.0,1600.0,1.0
"Ochota, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/0-prowizji-pokoj-z-kuchnia-ul-geodetow-609036202,,25.0,1600.0,1.0
"Karola Bohdanowicza, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-warszawa-ochota-140m2-nr-5861-609036516,,140.0,4500.0,4.0
"Szczęśliwicka, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-do-wynajecia-40m2-warszawa-ochota-608993703,,40.0,1400.0,2.0
"Grójecka, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/dwa-pokoje-garaz-dobra-cena-blisko-tramwaj-609049394,,55.0,2300.0,2.0
"Mołdawska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-moldawska-3-pok-57-m-609049532,,57.0,2400.0,3.0
"Ochota, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/0-prowizji-studio-na-ochocie-przy-parku-szczesliwickim-609036086,,30.0,2000.0,1.0
"Kopińska 36, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-ul-kopinska-39-m2-2-pok-z-osobna-kuchnia-umeblowane-609049451,,39.0,2000.0,2.0
"Ochota, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/2-pokoje-po-kapitalnym-remoncie-w-kamienicy-bliska-ochota-607359624,,47.0,2400.0,2.0
"Orzechowska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/bezposrednio-4-pokoje-stara-ochota-ul-orzechowska-68-m2-609057242,,68.0,2500.0,4.0
"Grójecka, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-grojecka-3-pok-46-m-609050124,,46.0,2400.0,3.0
"Drawska 10, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/atrakcyjne-mieszkanie-na-szczesliwicach-30m2-609058114,,30.0,1700.0,1.0
"aleja Bohaterów Września 3, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/praktyczne-mieszkanie-przy-blue-city-i-parku-szczesliwickim-609062686,,56.0,2200.0,2.0
"Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-2-pokojowe-na-sulmierzyckiej-ochota-609075589,,39.0,1800.0,2.0
"Opaczewska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-opaczewska-3-pok-85-m-609085708,,85.0,3000.0,3.0
"Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-4-pokojowe-na-wlodarzewskiej-ochota-609075829,,140.0,4000.0,4.0
"Włodarzewska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-wlodarzewska-3-pok-85-m-609086109,,85.0,3500.0,3.0
"Zadumana 1A, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-2-pokojowe-ochota-szczesliwice-bezposrednio-607148826,,55.0,2200.0,2.0
"aleja Dwudziestolatków, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-dwudziestolatkow-3-pok-66-m-609088289,,66.0,2500.0,3.0
Ochota,http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-mieszkanie-2-pokoje-609075480,,49.0,2200.0,2.0
"Włodarzewska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ladna-kawalerka-w-apartamentowcu-przy-parku-szczesliwickim-609095396,,25.0,1700.0,1.0
"Włodarzewska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ladne-trzypokojowe-mieszkanie-ul-wlodarzewska-609095477,,62.0,3300.0,3.0
"Włodarzewska 87, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/bez-prowizji-do-wynajecia-apartamenty-100m2-na-ochocie-609095831,,100.0,7000.0,3.0
"Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/wynajme-ladne-i-przytulne-mieszkanie-dwupokojowe-609104745,,37.0,1500.0,2.0
"Juliana Ursyna Niemcewicza, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-warszawa-ochota-40m2-nr-6118-609105014,,40.0,1400.0,2.0
"Ochota, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/szukam-kawalerki-do-wynajecia-609107065,,20.0,1400.0,1.0
Ochota,http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/pilnie-poszukuje-kawalerki-do-wynajecia-na-ochocie-609108242,,26.0,1000.0,1.0
"Ochota, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-w-poblizu-placu-zawiszy-567656864,,120.0,1200000.0,4.0
"Grójecka, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/apartament-54m2-2-pokoje-ochota-ul-grojecka-ekskluzywne-609117670,,54.0,2900.0,2.0
"Ochota, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-wlodarzewska-500m2-dwa-poziomy-609137987,,500.0,9000.0,6.0
"Drawska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/55m2-salon-z-aneksem-sypialnia-balkon-garaz-ul-drawska-609139007,,55.0,2200.0,2.0
"Ochota, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ok-placu-narutowicza-ul-niemcewicza-609139082,,94.0,2800.0,3.0
"Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/bardzo-elegancka-kawalerka-na-ochocie-609140099,,27.0,1500.0,1.0
"Słupecka, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-slupecka-1-pok-21-m-609151003,,21.0,1200.0,1.0
Ochota,http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/kawalerka-ochota-bezposrednio-608734611?featuredAd=true,,31.0,1500.0,1.0
Ochota,http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/54m2-grojecka-ochota-warszawa-od-zaraz-608541765?featuredAd=true,,54.0,1800.0,4.0
"Stefana Baleya, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/wynajme-mieszkanie-przy-uniwersytecie-medycznym-608923029?featuredAd=true,,38.0,1200.0,2.0
"Eugeniusza Lokajskiego, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-do-wynajecia-2-pokoje-46-mkw-lokajskiego-608432853?featuredAd=true,,46.0,1849.0,2.0
"Karola Dickensa, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-warszawa-ochota-80m2-nr-8559-609155675,,80.0,3000.0,3.0
"Al. Jerozolimskie, Ochota, Warszawa, Mazowieckie, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-warszawa-ochota-86m2-nr-8560-609155708,,86.0,3500.0,3.0
"Ochota, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/super-oferta-mieszkania-2-pokojowego-na-ochocie-609156127,,57.0,2100.0,2.0
"Grójecka, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/2-pok-b-ladne-czyste-grojecka-1600zl-609155869,,29.0,1600.0,2.0
"Włodarzewska 67, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/przestronne-3-pokojowe-mieszkanie-na-ochocie-ul-wlodarzewska-67-609156498,,56.0,2800.0,3.0
"Kaliska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/rezydencja-kaliska-2-pokoje-40m2-609164535,,40.0,2500.0,2.0
"Ochota, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/2-pokojowe-przy-am-i-zwirki-i-wigury-i-raclawickiej-ul-jasielska-609156858,,40.0,1700.0,2.0
"Trzech Budrysów, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/duza-kawalerka-36m2-blisko-hale-banacha-609164227,,36.0,1600.0,1.0
"Archiwalna 5, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/2-pokojowe-mieszkanie-na-ochocie-przy-ulicy-archiwalnej-5-609163605,,43.0,1100.0,2.0
"Zadumana, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/atrakcyjne-mieszkanie-w-swietnej-lokalizacji-okazja-609164668,,56.0,2200.0,2.0
"Grójecka, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/2-pokoje-ul-grojecka-od-zaraz-609164586,,36.0,1800.0,2.0
"Aleje Jerozolimskie, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-al-jerozolimskie-4-pok-125-m-609164772,,125.0,4000.0,4.0
"Juliana Ursyna Niemcewicza, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/niemcewicza-ochota-609179273,,82.0,3300.0,3.0
"Geodetów 2, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/kawalerka-25m2-warszawa-ochota-bezposrednio-609172456,,25.0,1500.0,1.0
"Żwirki i Wigury 45A, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-na-rakowcu-kolo-parku-po-remoncie-bezposrednio-609179781,,48.0,2200.0,3.0
"Grójecka 81/87, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/bezposrednio-grojecka-doskonaly-punkt-z-widokiem-i-klimatyzacja-608976984?featuredAd=true,,29.0,1600.0,1.0
"Włodarzewska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/wlodarzewska-ochota-609179293,,55.0,2200.0,2.0
"aleja Bohaterów Września 3, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/functional-apartment-near-blue-city-and-szczesliwice-park-609063250?featuredAd=true,,56.0,2200.0,2.0
"Kaliska, 00-001 Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/apartament-przy-ul-kaliskiej-608254049?featuredAd=true,,40.0,2500.0,2.0
"Grójecka 14A, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-srodmiescie-3pokoje-49m2-2200-zl-609028813?featuredAd=true,,49.0,2200.0,3.0
"1 Sierpnia 39, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/2-5-pokoju-bezposrednio-zadbane-sloneczne-ciche-mieszkanie-607910945?featuredAd=true,,48.0,1750.0,2.0
"Grójecka 18/20, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/2-pokojowe-50m-ul-grojecka-ochota-centrum-bezposrednio-609188827,,50.0,2200.0,2.0
"Filtrowa, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-2-pokojowe-40-m-z-klimatem-607758871,,40.0,2000.0,2.0
"Korotyńskiego, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-ul-korotynskiego-podwyzszony-standard-okazyjna-cena-609189662,,52.0,1600.0,2.0
"aleja Bohaterów Września 3, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/functional-apartment-near-blue-city-and-szczesliwice-park-609063250,,56.0,2200.0,2.0
"Pruszkowska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/kawalerka-do-wynajecia-pruszkowska-ochota-rakowiec-609189757,,20.0,1250.0,1.0
"Księcia Trojdena 13, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/bezposrednio-na-ochocie-3-pokojowe-nieprzechodnie-wifi-w-cenie-608212994?featuredAd=true,,48.0,3000.0,3.0
"Adama Asnyka 4, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/2-pokoje-w-centrum-stara-ochota-bezposrednio-608877316?featuredAd=true,,43.0,1950.0,2.0
"Zadumana 3/5, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-45m2-ochota-bezposrednio-609123921?featuredAd=true,,45.0,2000.0,2.0
"Grójecka 115, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/bezposrednio-ochota-przytulna-kawalerka-do-wynajecia-608879174?featuredAd=true,,27.0,1300.0,1.0
